gene	glm_gp	DESeq2	DESeq2_glmGamPoi	edgeR
gene_60	2.4299008884722114e-4	1.075799887297908e-11	2.6065988047745684e-4	5.7232050418379267e-5
gene_61	0.8637832477477593	0.8180504804574935	0.8053482765199693	0.8637888086302763
gene_62	0.1679370815413098	0.006409468994446904	0.17067323000597434	0.15618499692337331
gene_63	6.563073904723864e-8	4.7777417137171385e-65	1.0792134580595215e-7	2.3452145987059474e-7
gene_64	0.0014438969579914432	4.244443004079945e-4	0.0014710186927072342	6.784382278184768e-4
gene_65	1	NA	NA	1
gene_66	2.079343966074225e-4	8.870833956068604e-5	2.1461804290457597e-4	9.21221858344664e-5
gene_67	0.25258550511003247	0.33438391622201025	0.25468088613608547	0.25281820914558434
gene_68	0.33939240214024924	3.5149357409505087e-13	0.3466322528349587	0.3789154330886414
gene_69	2.024743198780373e-24	5.635202073076237e-32	1.4178682009755068e-24	1.0031098843284939e-19
gene_70	0.6038416231530133	0.6088792770198727	0.6025410131206504	0.6038188417712718
gene_71	9.09592612829166e-5	8.291597600937788e-6	9.528793204600938e-5	5.9003858366589996e-5
gene_72	6.515149983858194e-5	6.338590380179293e-5	7.140356257940414e-5	1.6341341327917118e-5
gene_73	1	NA	NA	1
gene_74	0.08602798456639076	0.08046091708240967	0.0879938162538831	0.059685551873378505
gene_75	1	NA	NA	1
gene_76	1.0068539384069542e-7	2.342866428326945e-14	1.269732172704109e-7	6.759272155151976e-9
gene_77	0.5917710217782564	0.5854465602110505	0.5852420970854908	0.5917404284353999
gene_78	0.9373891340481146	0.529793041914439	0.9073720286942208	0.9374031926482559
gene_79	0.45992830719673783	0.28922126587972774	0.5090449600717988	0.25287140486479726
gene_80	0.9115450248081969	0.8934316979343279	0.9726024125156685	0.9115349255951558
gene_81	0.03401866994743927	0.039239266302536845	0.03942662241047055	0.026977661635327645
gene_82	0.10566715750299296	0.13805335614155748	0.10519466316578843	0.10574278200299415
gene_83	0.2682712194546633	0.3073469610516906	0.22505693504266883	0.22619261969624357
gene_84	1	NA	NA	1
gene_85	0.606158389438203	0.3495738764145022	0.6085140135826801	0.6061449727745603
gene_86	1	NA	NA	1
gene_87	0.0750061775293428	0.05213432705309643	0.07230325698347652	0.07497614606106723
gene_88	0.19779475755323003	0.07139079977768958	0.20287485684139656	0.1292587940188828
gene_89	0.8382507909322647	0.3525990289559813	0.8843672850162996	0.8289824632100262
gene_90	1	NA	NA	1
gene_91	0.9722240535855143	0.9155143230813899	0.9574449017231141	0.9556809735289631
gene_92	1	NA	NA	1
gene_93	1	NA	NA	1
gene_94	1	NA	NA	1
gene_95	1	NA	NA	1
gene_96	0.3160088303638935	5.669055995211525e-6	0.3094963365033419	0.199280790877561
gene_97	1	NA	NA	1
gene_98	0.19045390382024135	0.14686719702037299	0.20000310378726788	0.17889828597483384
gene_99	8.029789736182781e-22	7.947822628923511e-34	6.980115581272208e-22	1.012898120432942e-25
gene_100	0.7492112814372602	0.46250262099695433	0.7228058570975077	0.7648330468145321
gene_101	0.4125571949010599	2.017243945164618e-5	0.42793615269014806	0.3326211337091645
gene_102	1	NA	NA	1
gene_103	0.007359676728867552	2.6658728038935766e-4	0.007419391169476723	0.007058562859944967
gene_104	0.8646921665508366	0.8084668062142308	0.8134033404980774	0.8646876478101861
gene_105	1	NA	NA	1
gene_106	0.43418021571477194	0.2627637260449464	0.4936590818914287	0.22623279460130677
gene_107	1	NA	NA	1
gene_108	1	NA	NA	1
gene_109	0.3127464214043886	0.1778904032126923	0.3114295884014067	0.3056666542637318
gene_110	0.03598269353746146	0.04965178233710998	0.036597802090221045	0.03599707619420583
gene_111	1.073496734129018e-5	9.86372049691244e-7	1.0751519396527316e-5	9.236121909703569e-6
gene_112	0.9557050689203513	0.7974586168206095	0.9648293090084259	0.9556756004465649
gene_113	0.2525855051100279	0.3321649059271956	0.25538859533240094	0.25281631206364624
gene_114	0.018926767381196155	0.0018222124985226478	0.023681886385743763	0.008603640127337187
gene_115	1.138824427912297e-4	1.2632642917475357e-8	1.1210092836927592e-4	4.301194934383953e-5
gene_116	0.7103650185318281	0.3461861892580396	0.7708108995422119	0.683488698865845
gene_117	1.042505644372081e-11	5.747536883797597e-13	8.938197856499525e-12	4.051784686198623e-15
gene_118	2.4202761632789217e-9	1.4281515099909692e-17	2.71220191071311e-9	1.2542852300536446e-9
gene_119	1.1928847185487315e-5	2.4983489275833203e-6	1.2632120318604157e-5	8.54315803636388e-6
gene_120	0.5659828138071914	0.24183390048719602	0.5655779045034759	0.566357889574616
gene_121	0.07155737665218422	0.03562256998470795	0.07224183948323688	0.05580846025296564
gene_122	8.066047981508063e-4	2.837948018142509e-4	0.0010307747762392562	3.317645070926039e-4
gene_123	2.944828458825691e-21	1.095540568565754e-24	3.1764808562795405e-21	3.3596765061446623e-22
gene_124	1	NA	NA	1
gene_125	1	NA	NA	1
gene_126	8.881321531015445e-22	6.907445735380242e-23	1.2798636539559043e-21	3.8350647355913414e-25
gene_127	1	NA	NA	1
gene_128	1	NA	NA	1
gene_129	1	NA	NA	1
gene_130	0.24497414253497646	0.3109716294077668	0.22573920692335894	0.22618866363485204
gene_131	4.2263868684469127e-69	2.2066285195940323e-74	5.639257039766792e-69	7.0712066897647906e-74
gene_132	2.2947698223832094e-216	7.724262663308236e-281	4.092413883243149e-217	6.842157497070469e-189
gene_133	1	NA	NA	1
gene_134	0.2525855051100441	0.3368223089876347	0.25321295367628666	0.25282337432460805
gene_135	1	NA	NA	1
gene_136	0.528743557745923	0.2528751231830338	0.5602666215489029	0.2529033371515052
gene_137	0.2525855051100377	0.3207761322393848	0.2583787792347602	0.2528109393752599
gene_138	1	NA	NA	1
gene_139	0.45882289208112614	0.0017467419607418886	0.457744095796621	0.42361481425538233
gene_140	0.6751835532876929	0.39719279157022286	0.6410661330819656	0.6751771160697358
gene_141	0.17275595452532524	0.12557211593778153	0.1505331363005538	0.17272009462438984
gene_142	1	NA	NA	1
gene_143	0.8853362925469278	5.284867290619251e-8	0.8794315872800711	0.9080513497591945
gene_144	2.48984506963774e-4	1.857937074284792e-4	2.548579930420341e-4	2.1576259142210493e-4
gene_145	0.011525506119335296	2.8014777209095413e-11	0.011673767132569525	0.008927315275031815
gene_146	9.228517374695452e-48	1.6615057768008656e-51	1.0304411758386078e-47	3.171929704101055e-51
gene_147	6.022518383417147e-10	2.2790797806553482e-11	5.261234856284408e-10	8.863992526278657e-12
gene_148	1.461532780719872e-59	5.91731496929333e-67	2.100404573649962e-59	4.2239578593679256e-66
gene_149	1	NA	NA	1
gene_150	0.7047635470254454	0.5150103753348864	0.7060096559955172	0.690535814289317
gene_151	0.7944622298805886	0.5706582288226355	0.7888607802752242	0.8441133023377869
gene_152	1	NA	NA	1
gene_153	6.149463444328678e-6	3.631341419791409e-6	6.4861878970013174e-6	3.82651933724134e-6
gene_154	0.42447136912689887	0.4337609328766025	0.42811941092950634	0.2034199998034047
gene_155	1	NA	NA	1
gene_156	1	NA	NA	1
gene_157	1	NA	NA	1
gene_158	0.2525855051100344	0.32822120563210616	0.2564362893368064	0.2528140225900268
gene_159	0.458965181415367	0.25474854201159314	0.5121210614082958	0.22624271527836584
gene_160	2.3628106602952187e-6	7.875578170021622e-7	2.3957778184701014e-6	1.4195236838126264e-6
gene_161	0.0011010410190941523	2.4056222793313498e-4	0.0011380805643356547	8.069411554242481e-4
gene_162	0.9342635283333052	0.8995561754553739	0.8986425735841688	0.9495293540158943
gene_163	3.794453172146483e-10	1.6561155089693943e-10	3.7875460000543957e-10	2.0761062928972892e-10
gene_164	0.10674835590325983	0.09336908759283304	0.10674849685939945	0.10453528610323286
gene_165	1	NA	NA	1
gene_166	1	NA	NA	1
gene_167	0.5318835314579918	0.40612630189978044	0.5548747451678895	0.5018606474333654
gene_168	1	NA	NA	1
gene_169	0.515487021831827	0.4513742043648585	0.5340845509113197	0.5154478186756623
gene_170	1	NA	NA	1
gene_171	0.0680683214796974	0.0251386307911737	0.06875779400198609	0.06521550791167122
gene_172	1	NA	NA	1
gene_173	0.3440311867217467	0.3978824117342122	0.33961914721458575	0.3439881705110435
gene_174	4.016634194185826e-10	1.0915174800020013e-10	4.224497890068992e-10	2.2104093540356883e-10
gene_175	0.9435208505601006	0.7020797085400942	0.8008101117298834	0.9356679897387046
gene_176	0.041583111699796026	2.604946279518867e-4	0.04308706683636949	0.02815394776880286
gene_177	0.48409036953294915	0.07557854582837314	0.4829303464231678	0.4715336610095997
gene_178	3.078455047298526e-5	4.229243873854956e-9	3.078358038269973e-5	2.9340900809412788e-5
gene_179	1	NA	NA	1
gene_180	0.42174413745961414	6.391522803183678e-5	0.418433967231035	0.46505542346463585
gene_181	8.087453944869716e-4	1.0322973188202509e-4	8.678748646037839e-4	6.196153926720884e-4
gene_182	0.14667414063978904	0.10894166235158266	0.14935776352288582	0.13054545945968454
gene_183	1	NA	NA	1
gene_184	0.6751835532876678	0.6356897956276801	0.6834281167731243	0.6751587819945785
gene_185	0.6027825856902234	0.6601296305589994	0.5957849927008309	0.5917301260882912
gene_186	0.5304533250269592	0.5206524168238434	0.5308791679496226	0.5221800746961095
gene_187	1.1616256710325278e-12	3.8164962339776515e-15	1.2511530944060301e-12	1.9361840086379754e-13
gene_188	0.22151383160004962	0.17842003556549227	0.21755326664538907	0.22147267235957846
gene_189	1.1890563944399258e-75	4.2637452506119106e-94	4.111874266772442e-75	4.15291065796879e-65
gene_190	2.7053638805372078e-5	2.0064525811470556e-5	2.691533362399738e-5	2.3584903828381167e-5
gene_191	0.3018637234712893	0.22044257739849527	0.3155076503505591	0.2807242654212163
gene_192	0.34403118672178934	0.20260465524718899	0.41636994978511355	0.3440354607697504
gene_193	0.35107410345323187	0.004482050694878545	0.4088755289294106	0.29551349061213955
gene_194	1.186293419449394e-10	1.4926591545985155e-11	1.146542222956169e-10	8.045467926695729e-11
gene_195	0.4282397257711389	0.3657224544824818	0.441549671203988	0.4046659589396829
gene_196	0.9373891340483305	0.6111995696867948	0.9266250624369821	0.9373902679230163
gene_197	0.25258550511003824	0.32209775191723716	0.25802034299728716	0.25281142024548303
gene_198	0.012031001610095344	2.021177740914004e-5	0.012182836843084934	0.0093006762159158
gene_199	1	NA	NA	1
gene_200	2.3644237075728373e-7	8.40066104030415e-8	2.3037666036859346e-7	3.001205106937887e-7
gene_201	1.2618675271658354e-23	2.6685533466838696e-32	1.503347356223011e-23	1.3572232548982979e-24
gene_202	0.8982548994243158	0.9201230094649221	0.8995524541912265	0.8694547637166122
gene_203	4.9148038988555e-4	4.0043396794869223e-4	4.3804406193511313e-4	3.5173104696726367e-4
gene_204	1	NA	NA	1
gene_205	0.5234391142042657	2.715425837157632e-4	0.5242523051261547	0.5154896724072321
gene_206	0.3440311867219229	0.38499543196760483	0.34846902516443645	0.34399131442490605
gene_207	0.10522722565519976	0.10349954189056754	0.10535913106780101	0.10399931329218753
gene_208	9.778412247051276e-8	8.33416409431849e-10	9.714824828611708e-8	2.425356072563975e-8
gene_209	1.9303863086943952e-20	8.177280579138297e-28	1.7286504751121078e-20	2.5035513965784087e-17
gene_210	0.2655626109243004	0.3360854556603762	0.25252471196824605	0.2528265354112737
gene_211	1	NA	NA	1
gene_212	1	NA	NA	1
gene_213	9.367356164995083e-19	2.190582780104399e-21	9.322348204677651e-19	4.3229566292784524e-17
gene_214	1.3578544759834617e-63	2.226604261837772e-68	1.888641632447429e-63	3.3178543507416583e-57
gene_215	5.016434325722189e-7	1.6870426469930014e-7	5.114995467609871e-7	3.554200127803801e-7
gene_216	1	NA	NA	1
gene_217	2.7301289026823425e-11	7.008444494517678e-13	2.7487310494415292e-11	7.077881411497232e-13
gene_218	0.252585505110009	0.3045564478797231	0.26472887140772694	0.25280590732404545
gene_219	1	NA	NA	1
gene_220	0.020572071276925896	1.0913935393749211e-8	0.02157985061645239	0.014737491465666896
gene_221	3.7066800585356934e-11	6.517829894395854e-12	3.7750652854173e-11	7.548572091895737e-12
gene_222	0.005582362011022074	0.004191825624711332	0.005582153772065293	0.004191845837796933
gene_223	1	NA	NA	1
gene_224	0.22597158137607135	0.31236137571793643	0.22615630590667787	0.22618654842832145
gene_225	3.0670575952195913e-9	1.7512517643440803e-9	3.2163445571801977e-9	2.311481542868156e-9
gene_226	1	NA	NA	1
gene_227	0.8289977527723948	0.6348384073755401	0.8296373210295327	0.828987358955707
gene_228	9.913198572070767e-22	1.0590017444130986e-133	1.9311824112168214e-20	1.0982252266921983e-20
gene_229	0.04435880210904501	0.040421606866621836	0.04421439711303236	0.043405856702694534
gene_230	0.9339966515249489	0.06822695914596186	0.9364077741686558	0.9483962660717058
gene_231	0.19196836566582792	0.02509190174480141	0.19265356236323525	0.18218716479578134
gene_232	0.004290954651045796	0.002913126865032374	0.004843028309685164	0.0037226012734694752
gene_233	0.08683844518867555	0.1167681488889129	0.08636757953368716	0.08689795013480099
gene_234	0.10123331381811873	0.04309694328832245	0.12853682448231732	0.10119935361852733
gene_235	1	NA	NA	1
gene_236	0.8336020418317985	0.7004448279270787	0.8621334737825894	0.8241576358340035
gene_237	1.2796423996442186e-21	7.798222442012751e-25	1.446224511825997e-21	5.216364933329539e-21
gene_238	0.8186523098157847	0.5521406546540386	0.9603437855255047	0.785506761391501
gene_239	0.3168308714474708	0.24153272129506048	0.3155976033737763	0.3099186982623408
gene_240	0.08537473895688251	0.0016556542996903642	0.1453523160754989	0.06007676353945288
gene_241	0.9534946223203207	0.7235518696243207	0.9962299034454416	0.953495460523335
gene_242	0.10566715750299009	0.13878729416877306	0.10594785109291212	0.10574203466699442
gene_243	0.9557050689207081	0.7435026994140621	0.9632693577835564	0.9556833601220892
gene_244	0.010522955535330482	0.0147107368930845	0.01455104833251026	0.010521650676543322
gene_245	1	NA	NA	1
gene_246	0.10566715750298776	0.13477215066376547	0.10545422241537834	0.1057412754120488
gene_247	0.10566715750298374	0.11904032989800661	0.10965369378878932	0.10573742652669733
gene_248	1	NA	NA	1
gene_249	1	NA	NA	1
gene_250	0.17566836830026183	0.020818355654932296	0.1784598985553919	0.16914328291574598
gene_251	0.9373891340493377	0.6798172053053537	0.9204352542453335	0.9373910785401258
gene_252	1	NA	NA	1
gene_253	0.37186220461999886	0.3748378102556608	0.3809038099563248	0.3718116641985143
gene_254	0.1948212146948279	9.791368108860083e-4	0.1927842024497904	0.12583999291194214
gene_255	0.16265881895399117	0.1633152506806893	0.165439825756341	0.15557294813358066
gene_256	1	NA	NA	1
gene_257	0.4463046546785795	0.3197729969564936	0.4266605056191699	0.44627219803630663
gene_258	0.9557050689180588	0.6825305956790572	0.9679830696980191	0.955678196690307
gene_259	6.377709300602695e-108	2.746102775022846e-110	1.9151787130089253e-107	9.409102932399417e-107
gene_260	0.8036686736241084	1.024491317054773e-4	0.7955555804351215	0.885009669648668
gene_261	0.20583923235562718	0.20451179490301286	0.1923610739240463	0.20580138730419795
gene_262	1.322286938832135e-4	9.076487312028832e-5	1.382786311768544e-4	1.0050109413873747e-4
gene_263	8.286256731988416e-6	1.5488176122044348e-8	8.677889399726771e-6	4.459183200570698e-6
gene_264	0.014737487238467779	0.006676717175212182	0.014555085259287314	0.015317706804219877
gene_265	0.22597158137608817	0.3082617306843959	0.2301054029085009	0.22617443795795125
gene_266	0.4380599338213138	0.04258709133615014	0.4403103765662162	0.42376589763103545
gene_267	5.986060489780803e-5	5.315078979449777e-5	5.9781029829702296e-5	5.658474680771621e-5
gene_268	0.008918431431848324	0.0027990075852566934	0.00921854246668396	0.004033910446159228
gene_269	1	NA	NA	1
gene_270	0.1798914091538964	0.057060061966054385	0.17938010931010603	0.17958782407610824
gene_271	0.0029654375983968646	0.00398744021424835	0.0027450864499096624	8.220037088830066e-9
gene_272	0.7179371086747606	0.7459943500452483	0.716340853083655	0.7179099030700707
gene_273	0.28000609766422657	0.05415243122714212	0.2939878852178017	0.2622315668721403
gene_274	0.41141623349127343	0.4814336521521783	0.44916806695621914	0.4113693677096031
gene_275	3.674907033879551e-8	9.426399492974855e-9	3.62020753142854e-8	4.152404349856012e-8
gene_276	1.1286149902552365e-5	7.753697500098982e-6	1.1264220994183219e-5	7.75987436176787e-6
gene_277	0.02276628823410862	0.01897933609656715	0.02046441399730704	0.024949578830289365
gene_278	6.58009291441048e-4	8.128211164529745e-4	7.402296658296838e-4	5.281579481882195e-4
gene_279	1.1010899657545183e-23	1.1313868995330667e-24	1.6850435558676798e-23	4.620958614681669e-27
gene_280	0.37508458639639797	0.017971612022811452	0.3747329894360458	0.3691717189084439
gene_281	0.4128920982816535	0.36485289505214474	0.4138841104802633	0.39855382035768483
gene_282	4.372452955297612e-4	2.3497634054581792e-6	4.48095679723826e-4	2.9499104134388934e-4
gene_283	1	NA	NA	1
gene_284	0.010361350553970453	1.0928952182936248e-6	0.010123495347559372	0.006920950741561121
gene_285	1	NA	NA	1
gene_286	0.10264682260893222	0.07803840777381477	0.10046226226835261	2.2407909947929564e-4
gene_287	0.4494385018399566	4.1456942398781675e-4	0.4534442319624348	0.39551681881127343
gene_288	1.7326558441458718e-12	1.665392570315667e-15	1.8099387664519466e-12	8.861476167702034e-13
gene_289	1	NA	NA	1
gene_290	0.07533178218187074	0.04255261567881718	0.07202589333300151	3.431610195216735e-5
gene_291	0.059278621613977116	0.04333793682541793	0.061333343918308816	0.04932556897804937
gene_292	0.016195591860611282	0.012624837195498248	0.019887722881283054	0.012977033549444215
gene_293	1.0021908246751108e-52	5.510802386379474e-54	8.893824134767786e-53	7.897573250978085e-68
gene_294	0.24371357439060046	0.11828228594006364	0.24381804727340653	0.23385531118443365
gene_295	1	NA	NA	1
gene_296	1	NA	NA	1
gene_297	0.049690586711368986	0.05883363993039943	0.04486488984059688	0.04754880596475033
gene_298	1	NA	NA	1
gene_299	1	NA	NA	1
gene_300	1.268036534340788e-16	4.365666822549604e-18	1.8399202689019458e-16	5.678811484574098e-19
gene_301	1	NA	NA	1
gene_302	1	NA	NA	1
gene_303	0.009395909055095924	0.011202055597582958	0.009695588827607215	0.009385388331188661
gene_304	0.7179371086753045	0.7076451431510863	0.7096485628537483	0.7179297113772501
gene_305	0.6905669642835328	0.010460985087545345	0.7338658016931106	0.6208186141730501
gene_306	1	NA	NA	1
gene_307	0.3324564130406663	0.22363090980744815	0.3306374195591718	0.35603780399969975
gene_308	0.22597158137607135	0.3134053691744198	0.22776763476477388	0.22618017149411046
gene_309	0.9115450248079942	0.8779476593181267	0.8808934264341917	0.9115314327593055
gene_310	0.1584114525684027	0.00447532930800094	0.15748180694359076	0.08802512473991764
gene_311	0.08488030746377635	0.10593661955052193	0.1580474272789672	0.0791541569541618
gene_312	6.746384653012183e-5	7.453209860398476e-5	7.175430180461326e-5	5.889070009853602e-6
gene_313	0.004259615246415372	3.9229488860517925e-4	0.004240040028453161	0.0037112413852523948
gene_314	0.4873627713332297	0.0036140731494989638	0.4819565785871277	0.501925001049031
gene_315	1	NA	NA	1
gene_316	1	NA	NA	1
gene_317	1.6328635365075778e-4	8.709912974217353e-5	1.646208449404106e-4	1.1109810074147485e-4
gene_318	2.3399523775562e-11	6.860123258068006e-16	2.796610446633334e-11	3.729741175288845e-12
gene_319	2.5693295847979626e-4	2.0447399532299063e-4	2.5645531720286895e-4	2.1207244774290655e-4
gene_320	0.3695514209413473	8.066276202440715e-42	0.37681984240262767	0.38111139929958504
gene_321	7.633583362394958e-4	4.028866503721009e-4	9.083683048032449e-4	5.630257777580736e-4
gene_322	0.71793710867454	0.7294915200282859	0.7126603421128984	0.7179231546050474
gene_323	1	NA	NA	1
gene_324	0.0024918556466098467	7.073900906921825e-4	0.0026324526543213566	0.0018356673498118666
gene_325	1	NA	NA	1
gene_326	5.878061584894241e-5	2.1814937907903433e-5	6.264417647695163e-5	3.851183258187353e-5
gene_327	1	NA	NA	1
gene_328	1.8410143397081522e-4	9.158743949760609e-5	1.9115251123401526e-4	1.328677070448646e-4
gene_329	0.7239160679937924	0.39741747341368394	0.7176856835584817	0.7369261527855238
gene_330	6.979372049981208e-6	1.7749224935267294e-12	7.656364895508184e-6	2.2578971475492877e-6
gene_331	4.576068000049237e-6	6.660229625359017e-8	4.865228079936809e-6	1.8284147710957232e-6
gene_332	0.23239001650411373	2.4927413246847274e-9	0.2265690794022078	0.2305361690008248
gene_333	0.16459309421784074	0.04484704034316469	0.15585819785285662	0.20515103951470098
gene_334	0.29844649952011243	0.30413813172586746	0.29814051772365124	0.2984098045019782
gene_335	1.1705927406280186e-5	9.910029681321369e-6	1.175874020461392e-5	1.0639794812006176e-5
gene_336	4.442273482734064e-10	2.075089832341699e-12	4.258104209807291e-10	1.2918369178820211e-11
gene_337	1.4783220092996032e-8	1.2416766415621303e-9	1.5172153499263048e-8	3.899124699477836e-9
gene_338	0.10566715750299153	0.13554572001203602	0.10507068009578537	0.10574187228848299
gene_339	0.6983761624836868	0.1325067063323825	0.6851219686737482	0.8329379968847337
gene_340	0.6085245706073978	0.6268806113042609	0.6058020358043699	0.6294944596180438
gene_341	5.504525789542055e-17	1.2521326325685492e-40	7.174715616743215e-17	9.220593972752465e-17
gene_342	2.0638718965420912e-8	4.607517282649526e-10	2.2304423417989516e-8	6.174150149481103e-8
gene_343	0.0017142422118652937	7.094744512130424e-4	0.0018170529955396403	0.004558561207803774
gene_344	0.32121621131663514	7.349197012287636e-5	0.31903856907856265	0.2905467257270783
gene_345	0.36720800058798253	0.11294665058621513	0.3643279285536126	0.37071446961093296
gene_346	0.7782126609295752	0.7064270435323401	0.780703876175694	0.7595735885195251
gene_347	0.015456025187210759	0.009563972086293589	0.01991096735025589	0.01545624354856257
gene_348	0.41133567233464385	3.53553776080765e-5	0.41471580874220704	0.38716068223933064
gene_349	0.2875148578728722	0.28366653221126353	0.2840868379713233	0.28183317426453974
gene_350	1	NA	NA	1
gene_351	0.3246054500947563	0.32758191018886623	0.25084394106303737	0.2528368866389153
gene_352	1	NA	NA	1
gene_353	1.297327665863373e-34	5.763863087350096e-38	1.0395053574824419e-34	4.044661519100938e-63
gene_354	1	NA	NA	1
gene_355	0.12243084416619536	0.12034062773985539	0.11558422801311123	0.12239566952207913
gene_356	0.9529275602019733	7.422468742123044e-4	0.917059995933588	0.9996077521908028
gene_357	0.26665941799317755	0.2388367764574829	0.2663328819839662	0.259475863827268
gene_358	0.37596839168901874	0.06091006389832949	0.37418173259972143	0.3940441310356854
gene_359	3.793899797390431e-7	2.2647234565143006e-7	3.9154693009684135e-7	2.650454124452851e-7
gene_360	1.1728155813840148e-32	2.61617563950442e-32	1.700459933194122e-32	3.1313209972052466e-47
gene_361	1	NA	NA	1
gene_362	0.001648140407168006	2.450975128899803e-4	0.0016463296148092037	0.0015153221574693769
gene_363	0.39849971419078933	1.0247422241938547e-10	0.3811769067047225	0.26625316802852694
gene_364	0.14542158341719028	0.14536276162810396	0.1822129411184396	0.14538426319807188
gene_365	0.9373891340477909	0.5176525585896224	0.9087980092555211	0.9373913451871355
gene_366	4.810609513703962e-5	3.320337095877895e-5	4.938337414702955e-5	3.967967435642008e-5
gene_367	1	NA	NA	1
